20,-2293.2,-1113.3,628.56,395088.99,2267.4,H
21,-6056.6,-2109.4,1507.04,2271179.03,5232.4,H
22,-2495.9,-1242.7,579.38,335685.41,2297.0,H
23,-3956.4,-1283.1,1021.06,1042555.59,3652.7,H
24,-4720.0,-1130.9,1494.47,2233432.67,4515.2,H
25,-876.0,-266.5,219.29,48086.81,764.9,H
26,-2956.1,-1072.9,923.16,852232.5,2902.8,H
27,-4590.4,-1603.25,1305.95,1705507.02,4528.4,H
28,-5833.1,-1587.0,1857.05,3448641.88,5810.9,H
29,-5642.0,-2179.4,1665.32,2773282.98,5525.6,H
30,-4939.9,-2339.6,1303.7,1699640.77,4847.3,H
31,-1235.4,-673.8,403.43,162757.22,1181.9,H
32,-2895.1,-1256.9,742.78,551726.67,2856.3,H
33,-4619.4,-2929.05,1205.95,1454323.61,3852.6,H
34,-3122.1,-1301.8,898.19,806739.46,3084.7,H
35,-2846.2,-1266.8,770.06,592987.12,2813.5,H
36,-3648.4,-2524.65,923.62,853081.08,2689.6,H
37,-2407.2,-351.0,791.67,626736.37,2366.4,H
38,-3608.4,-1765.6,905.23,819438.37,3526.1,H
39,-2347.4,-921.8,738.9,545976.3,2314.7,S
40,-1771.1,-541.35,625.41,391135.18,1604.5,S
41,-2614.6,-1454.55,726.22,527397.73,2571.8,S
42,-5884.6,-1176.5,2214.91,4905839.32,5835.0,S
43,-3413.5,-1386.05,939.81,883243.87,3210.8,S
44,-5155.0,-2308.8,1629.08,2653905.05,4981.2,S
45,-1677.0,-1316.8,550.85,303437.19,1644.2,S
46,-2399.3,-1109.7,615.22,378491.64,1958.9,S
47,-1938.2,-1232.25,506.53,256570.8,1832.6,S
48,-854.8,-615.7,228.59,52254.2,852.8,S
49,-2656.7,-1167.4,823.23,677704.49,2602.7,S
50,-2988.6,-643.8,817.45,668226.45,2795.5,S
51,-1643.2,-1064.7,473.63,224326.5,1469.7,S
52,-4007.6,-1259.9,1466.04,2149271.22,4001.3,S
53,-1393.3,-709.3,346.93,120357.58,1234.4,S
54,-2014.2,-1108.9,587.76,345456.57,1966.2,S
55,-2029.1,-1523.4,633.29,401059.74,1872.1,S
56,-3147.3,-1856.1,787.75,620544.93,2906.9,S
57,-4130.5,-959.4,1213.59,1472803.45,4109.9,S
58,-3598.5,-999.1,1308.79,1712920.51,3369.0,S
59,-2249.8,-467.6,641.92,412054.95,2212.7,S
60,-2222.0,-1231.8,653.28,426780.6,2184.9,S
61,-2895.2,-1196.25,832.7,693395.42,2783.8,S
62,-3851.5,-3059.2,1358.05,1844311.94,3837.0,S
63,-1522.3,-931.4,393.32,154701.65,1253.3,S
64,-3622.2,-342.6,1326.53,1759688.41,3564.7,S
65,-2960.4,-1667.7,761.82,580371.91,2713.4,S
66,-3469.3,-1394.7,809.94,655997.6,3371.6,S
67,-4236.5,-559.45,1331.93,1774034.42,4084.0,S
68,-2789.0,-1512.15,982.52,965347.44,2755.6,S
69,-3212.4,-1878.4,948.69,900005.94,3205.6,S
70,-3749.4,-2487.0,1103.3,1217264.34,3154.4,S
71,-2487.2,-965.2,689.67,475651.2,2261.8,S
72,-4568.3,-539.15,1606.58,2581100.14,4536.5,S
73,-2755.9,-2256.3,713.78,509476.88,2022.0,S
74,-1488.8,-1151.5,290.44,84357.05,645.1,S
75,-3413.0,-1981.1,907.75,824005.22,2828.8,S
76,-3926.6,-1554.2,1181.18,1395194.22,3817.3,S
77,-4117.8,-1173.3,1103.84,1218473.76,4008.4,S
0,-10215.0,-1204.3,3541.82,12544461.11,10166.0,H
1,-11257.4,-2875.4,3774.06,14243511.73,10992.5,H
2,-9674.8,-1294.3,3398.93,11552705.04,9629.4,H
3,-8337.4,-2321.9,2465.07,6076558.46,8200.9,H
4,-6327.7,-466.5,2022.69,4091289.92,6323.6,H
5,-10479.8,-2548.05,2928.74,8577491.32,10316.1,H
6,-8005.1,-605.5,2634.47,6940411.65,8004.0,H
7,-6778.5,-1041.9,2182.88,4764951.5,6775.7,H
8,-9862.9,-876.75,3030.79,9185689.68,9852.7,H
9,-6703.8,-404.9,2637.63,6957100.74,6694.9,H
10,-11127.8,-2912.6,4205.48,17686034.15,11084.3,H
11,-11524.5,-1012.65,3530.2,12462334.24,11459.5,H
12,-4132.7,-637.4,1495.99,2237990.89,4120.2,H
13,-6079.1,-403.0,1762.17,3105236.33,6077.1,H
14,-8096.2,-283.55,3067.67,9410586.31,8066.7,H
15,-7482.4,-957.75,2494.52,6222605.64,7454.8,H
16,-5523.9,-615.2,1992.11,3968493.98,5516.4,H
17,-7674.5,-2345.8,2453.56,6019979.73,7641.4,H
18,-6410.6,-907.5,1939.66,3762275.26,6319.2,H
19,-6755.8,-1252.65,2384.77,5687125.86,6557.2,H
20,-6970.3,-929.8,2326.01,5410303.01,6965.1,H
21,-11563.6,-5983.1,3479.52,12107029.84,11067.9,H
22,-7078.5,-3041.05,2285.34,5222781.2,7038.1,H
23,-6191.2,-1830.5,1920.31,3687584.94,6060.0,H
24,-5486.2,-1689.3,1549.22,2400083.93,5470.6,H
25,-7253.7,-719.45,2092.45,4378351.85,7217.9,H
26,-5293.2,-1437.65,1897.57,3600774.83,5289.2,H
27,-8903.1,-420.5,2705.66,7320581.63,8891.6,H
28,-5714.0,-2015.45,1809.26,3273421.22,5637.0,H
29,-7743.2,-1347.6,2815.24,7925552.66,7508.0,H
30,-6461.4,-3202.9,1782.32,3176676.27,5862.0,H
31,-5615.1,-1489.5,1710.25,2924964.03,5582.5,H
32,-8407.1,-1360.65,2947.57,8688145.25,8341.9,H
33,-8002.0,-1489.6,2930.51,8587867.7,7975.7,H
34,-7848.3,-1834.15,2234.78,4994220.42,7836.7,H
35,-6862.4,-789.8,2235.22,4996191.39,6772.0,H
36,-8991.0,-1951.6,2760.18,7618571.65,8937.3,H
37,-5726.5,-1156.7,1575.83,2483251.78,5690.2,H
38,-5957.7,-1736.3,1736.3,3014737.98,5932.2,H
39,-2428.4,-161.3,734.42,539378.78,2420.0,S
40,-1199.4,-622.5,392.19,153811.49,1132.5,S
41,-4295.6,-286.9,1440.58,2075262.29,4250.8,S
42,-2928.8,-638.5,920.1,846580.42,2651.6,S
43,-1984.3,-322.2,619.26,383477.84,1895.1,S
44,-2844.2,-493.45,917.89,842520.15,2828.3,S
45,-5502.1,-764.5,1710.24,2924922.32,5491.6,S
46,-3240.0,-329.2,1024.19,1048958.08,3233.7,S
47,-3197.1,-395.8,1069.84,1144556.38,3176.1,S
48,-5668.0,-296.2,1741.6,3033184.48,5624.4,S
49,-6756.3,-266.2,2153.31,4636736.66,6747.9,S
50,-1465.4,-646.4,411.1,169004.23,1421.4,S
51,-2127.9,-1120.8,681.9,464984.31,2103.5,S
52,-5682.5,-416.75,1951.16,3807021.11,5603.7,S
53,-2354.1,-497.3,629.45,396211.37,2268.4,S
54,-1396.8,-660.2,334.78,112078.1,1356.8,S
55,-1631.3,-953.4,460.67,212221.01,1615.0,S
56,-1221.5,-190.9,448.62,201255.92,1210.5,S
57,-4921.2,-1660.75,1759.87,3097155.13,4719.5,S
58,-2854.0,-713.45,765.99,586734.57,2747.4,S
59,-3466.7,-443.85,1040.98,1083629.34,3456.7,S
60,-1745.2,-384.3,481.26,231610.27,1739.6,S
61,-1584.4,-556.1,589.77,347823.19,1579.4,S
62,-4520.2,-610.45,1211.6,1467977.64,4501.0,S
63,-2950.8,-214.1,900.94,811699.66,2890.8,S
64,-1259.1,-666.2,342.52,117318.33,1246.4,S
65,-5673.4,-481.4,1921.88,3693617.51,5642.9,S
66,-2803.9,-521.2,698.02,487237.41,2753.2,S
67,-3056.2,-327.3,997.6,995203.32,3005.8,S
68,-4520.0,-2751.6,1095.22,1199508.87,3365.4,S
69,-2277.6,-428.75,646.51,417970.29,2273.1,S
70,-3143.3,-202.65,1087.83,1183373.06,3126.0,S
71,-2239.9,-176.0,742.72,551634.74,2208.6,S
72,-2817.4,-891.4,881.73,777456.42,2802.4,S
73,-3067.5,-863.0,909.51,827200.93,2978.4,S
74,-3962.5,-509.9,1339.05,1793066.54,3944.6,S
75,-4366.6,-699.35,1246.93,1554842.48,4313.4,S
76,-1961.2,-620.1,569.57,324407.65,1896.8,S
77,-4506.2,-1000.05,1216.53,1479933.54,4499.8,S
0,-770.6,-236.35,165.96,27543.56,726.4,H
1,-2138.0,-449.3,449.01,201609.95,2020.6,H
2,-1999.5,-550.35,549.96,302454.76,1908.8,H
3,-3069.0,-884.0,1094.86,1198711.3,3051.0,H
4,-2597.2,-2228.4,915.62,838356.8,2314.4,H
5,-1732.7,-722.8,442.32,195650.98,1545.1,H
6,-1409.2,-731.7,364.36,132761.14,1374.0,H
7,-1035.2,-615.8,325.51,105956.47,1016.4,H
8,-2963.6,-381.0,957.35,916526.49,2959.1,H
9,-2256.6,-1409.9,562.1,315954.71,1732.1,H
10,-1817.2,-395.4,668.39,446748.53,1727.2,H
11,-1255.7,-296.45,312.56,97694.9,1241.6,H
12,-902.0,-471.3,277.7,77119.66,808.3,H
13,-636.2,-279.6,163.59,26761.58,513.6,H
14,-1234.0,-669.7,388.66,151053.53,1192.7,H
15,-2200.7,-1490.0,559.05,312532.27,1886.3,H
16,-3293.6,-1210.1,1163.08,1352758.08,3273.5,H
17,-1695.5,-525.8,455.94,207881.73,1618.1,H
18,-2155.4,-512.6,606.05,367293.64,2133.0,H
19,-1901.2,-1075.4,452.6,204849.58,1778.7,H
20,-868.9,-383.7,314.98,99213.7,832.4,H
21,-1106.3,-254.05,353.68,125087.93,1078.7,H
22,-969.8,-315.9,288.66,83327.44,881.3,H
23,-2777.2,-700.9,901.36,812452.13,2732.2,H
24,-1951.6,-471.75,574.72,330306.02,1863.9,H
25,-1334.5,-452.5,441.53,194945.91,1303.5,H
26,-153.2,-85.05,68.15,4644.42,136.3,H
27,-1390.8,-529.8,422.04,178118.44,1247.0,H
28,-2716.4,-430.5,936.85,877695.47,2696.4,H
29,-1439.8,-291.2,389.55,151752.5,1333.1,H
30,-723.6,-397.9,182.28,33226.84,669.3,H
31,-611.3,-248.45,121.68,14806.2,582.8,H
32,-1457.7,-527.2,486.92,237086.94,1423.4,H
33,-1879.2,-762.2,535.73,287003.21,1807.7,H
34,-1775.6,-975.9,415.53,172669.03,1713.6,H
35,-1775.0,-760.5,483.19,233467.97,1711.0,H
36,-777.2,-354.3,171.82,29523.51,712.6,H
37,-733.1,-467.9,238.19,56732.56,713.6,H
38,-893.1,-330.25,319.91,102345.28,852.3,H
39,-1123.1,-271.8,284.36,80863.07,1093.7,S
40,-1085.2,-295.0,298.0,88802.34,985.5,S
41,-830.2,-149.6,234.26,54876.4,788.2,S
42,-2876.2,-436.7,969.7,940325.97,2843.5,S
43,-485.6,-276.0,126.13,15909.1,455.4,S
44,-647.9,-484.25,204.38,41772.72,577.7,S
45,-1576.7,-882.95,525.3,275944.06,1517.3,S
46,-1514.0,-925.6,475.62,226210.64,1418.6,S
47,-1401.2,-339.0,444.38,197477.47,1312.2,S
48,-1917.8,-596.7,625.99,391867.83,1911.3,S
49,-985.5,-495.7,299.37,89620.0,922.3,S
50,-418.1,-160.2,146.08,21338.42,416.8,S
51,-2265.6,-591.5,721.2,520132.35,2257.2,S
52,-1325.0,-545.2,480.42,230805.44,1209.8,S
53,-1188.0,-502.05,312.04,97371.28,1166.6,S
54,-734.3,-467.75,265.73,70612.17,730.7,S
55,-1286.4,-584.55,301.74,91047.4,1222.7,S
56,-1089.5,-589.0,305.74,93476.92,1000.4,S
57,-1225.9,-444.0,329.36,108480.12,1084.8,S
58,-469.6,-72.9,143.27,20527.24,465.8,S
59,-1054.4,-292.55,344.25,118504.81,1029.5,S
60,-1346.5,-1060.6,457.74,209530.12,1312.9,S
61,-1389.5,-194.2,480.44,230825.18,1367.1,S
62,-1597.0,-369.2,389.84,151974.42,1500.0,S
63,-1059.3,-612.2,276.88,76662.83,973.5,S
64,-1390.1,-452.2,460.39,211963.35,1373.6,S
65,-1686.1,-87.95,579.49,335803.72,1680.5,S
66,-2382.2,-361.75,693.12,480417.9,2340.1,S
67,-1246.8,-709.3,309.5,95790.05,1182.4,S
68,-598.8,-246.15,143.89,20705.39,565.3,S
69,-826.8,-304.4,235.53,55474.2,814.1,S
70,-202.7,-98.3,69.54,4836.37,186.7,S
71,-957.5,-410.3,218.4,47700.01,908.1,S
72,-1620.3,-302.6,600.93,361122.37,1612.4,S
73,-1387.8,-330.8,376.17,141504.82,1382.9,S
74,-645.9,-547.35,237.08,56207.89,634.3,S
75,-1270.8,-441.7,346.93,120360.28,1237.0,S
76,-1113.6,-770.95,326.86,106834.22,975.0,S
77,-1357.2,-368.65,343.68,118115.7,1257.2,S
0,-3852.6,-2261.35,1220.26,1489033.15,3684.1,H
1,-3620.0,-938.1,1040.46,1082566.74,3133.7,H
2,-10352.5,-962.2,3000.21,9001284.32,10216.5,H
3,-13541.0,-1205.5,4644.51,21571428.88,13514.4,H
4,-51500.0,-6300.0,15200.0,231000000.0,51100.0,H
5,-3076.4,-1081.9,818.3,669622.37,2911.4,H
6,-105000.0,-3860.0,33600.0,1130000000.0,105000.0,H
7,-8094.8,-4540.0,2488.46,6192437.05,8085.3,H
8,-10724.8,-2639.3,3971.23,15770632.74,10691.2,H
9,-78100.0,-8390.0,25300.0,638000000.0,77900.0,H
10,-3675.0,-1196.7,1257.4,1581055.32,3605.9,H
11,-3200.8,-1544.8,837.93,702132.53,3120.8,H
12,-98800.0,-2020.0,35400.0,1250000000.0,98300.0,H
13,-2937.0,-1967.45,707.08,499956.63,2911.2,H
14,-2015.9,-328.0,751.17,564258.91,1960.6,H
15,-4606.2,-2475.15,1214.65,1475363.77,4200.8,H
16,-3780.4,-1294.85,1040.99,1083657.51,3723.6,H
17,-63000.0,-892.0,25500.0,651000000.0,63000.0,H
18,-1581.7,-527.0,486.47,236651.45,1548.5,H
19,-22646.0,-1584.7,6716.75,45114690.74,22555.5,H
20,-4555.7,-534.8,1381.81,1909386.06,4490.5,H
21,-5309.5,-2255.8,1817.44,3303099.47,5195.9,H
22,-14183.0,-1241.4,3943.38,15550234.6,14171.3,H
23,-2518.2,-534.55,593.77,352562.54,2498.1,H
24,-249000.0,-1190.0,73500.0,5400000000.0,249000.0,H
25,-1877.0,-505.0,564.11,318220.49,1864.9,H
26,-4585.9,-956.5,1404.55,1972772.9,4553.7,H
27,-76800.0,-1580.0,27000.0,731000000.0,76300.0,H
28,-128000.0,-2830.0,46900.0,2200000000.0,127000.0,H
29,-3363.5,-1663.85,1118.22,1250420.5,3281.1,H
30,-3370.7,-877.55,846.0,715721.87,3347.5,H
31,-4336.6,-1007.8,1416.76,2007218.5,4030.2,H
32,-96400.0,-3150.0,33400.0,1110000000.0,96200.0,H
33,-329.2,-121.2,103.47,10705.69,327.0,H
34,-2241.4,-531.5,630.3,397279.48,2063.5,H
35,-23778.7,-3880.1,7064.58,49908290.46,23600.5,H
36,-3302.6,-1014.7,939.63,882907.16,3192.8,H
37,-6353.9,-581.8,2267.66,5142279.12,6353.6,H
38,-12373.4,-3127.6,3483.7,12136179.93,11641.4,H
39,-3393.0,-1251.9,904.89,818830.23,3379.5,S
40,-37900.0,-6540.0,14600.0,214000000.0,37700.0,S
41,-10113.0,-935.65,3207.95,10290968.21,9973.2,S
42,-2425.4,-1099.7,713.71,509380.08,2392.0,S
43,-3248.7,-1295.95,733.69,538296.82,3017.5,S
44,-59700.0,-5430.0,22000.0,485000000.0,59300.0,S
45,-1888.1,-461.1,500.52,250518.57,1881.9,S
46,-8027.7,-1269.0,2618.82,6858237.34,8007.7,S
47,-14092.2,-992.5,4171.23,17399134.88,13880.6,S
48,-3267.8,-1047.2,863.42,745486.96,3014.0,S
49,-3156.2,-1264.2,1210.65,1465673.68,3144.4,S
50,-1939.4,-468.1,560.1,313706.48,1757.6,S
51,-562.0,-116.7,154.03,23724.36,545.8,S
52,-1458.2,-1064.1,452.65,204889.29,1410.2,S
53,-3330.8,-1503.9,873.33,762704.46,3272.9,S
54,-921.2,-417.2,262.88,69105.87,879.8,S
55,-3734.2,-2925.7,1068.6,1141906.19,2859.7,S
56,-2628.6,-1890.8,564.5,318662.67,2195.2,S
57,-3014.8,-743.8,1117.04,1247781.41,2992.1,S
58,-3992.8,-2204.0,801.91,643058.37,3242.4,S
59,-2241.8,-1621.15,790.59,625029.6,2017.3,S
60,-1897.1,-528.3,531.33,282306.78,1895.9,S
61,-2159.3,-1217.0,630.57,397620.96,2049.5,S
62,-1937.5,-901.2,559.88,313469.96,1903.2,S
63,-3530.2,-1635.15,869.21,755524.02,3141.0,S
64,-2706.3,-899.2,750.2,562802.53,2377.1,S
65,-932.2,-258.4,251.65,63327.1,835.0,S
66,-2397.9,-530.8,708.36,501775.91,2316.8,S
67,-2027.7,-154.55,728.09,530115.17,1982.1,S
68,-973.0,-398.8,256.46,65770.71,876.4,S
69,-1284.3,-748.6,278.06,77316.51,1182.8,S
70,-1580.2,-730.8,437.48,191387.44,1566.8,S
71,-2508.9,-1525.0,698.2,487477.33,2507.8,S
72,-1054.8,-478.4,318.07,101171.63,1049.2,S
73,-921.0,-649.15,281.17,79058.82,815.5,S
74,-30490.4,-3277.05,9127.45,83310389.08,29716.4,S
75,-1624.8,-827.65,435.43,189596.63,1572.7,S
76,-58800.0,-2710.0,20600.0,424000000.0,58800.0,S
77,-7490.4,-1313.15,2399.23,5756294.29,7286.8,S
0,-2379.0,-607.85,674.68,455192.4,2370.1,H
1,-2193.9,-421.8,798.09,636944.23,2188.1,H
2,-2356.3,-273.15,766.45,587439.19,2317.9,H
3,-2053.3,-580.2,676.02,457004.25,1974.3,H
4,-1649.6,-747.4,494.56,244586.92,1634.5,H
5,-2150.9,-281.0,783.46,613810.69,2111.2,H
6,-1477.4,-532.7,458.86,210549.34,1418.8,H
7,-2009.4,-926.35,711.41,506108.13,1980.0,H
8,-951.4,-384.3,263.5,69432.46,891.2,H
9,-2359.2,-721.3,790.63,625103.52,2230.6,H
10,-1616.5,-717.2,513.37,263547.58,1604.7,H
11,-464.1,-195.75,123.67,15294.26,428.2,H
12,-1283.2,-103.6,415.43,172579.12,1271.6,H
13,-891.7,-206.05,290.49,84385.53,863.3,H
14,-763.4,-391.35,255.75,65406.38,748.8,H
15,-1002.0,-669.6,278.96,77818.72,929.8,H
16,-1844.9,-559.7,569.24,324030.1,1829.9,H
17,-4598.0,-1545.85,1790.54,3206019.34,4597.5,H
18,-3670.0,-1504.8,1158.76,1342734.33,3505.8,H
19,-2493.8,-946.5,707.85,501053.39,2410.3,H
20,-2017.2,-1066.65,679.12,461207.16,1976.3,H
21,-3186.7,-2338.3,887.58,787802.76,3114.7,H
22,-3836.0,-721.4,1027.55,1055862.02,3713.2,H
23,-3175.8,-321.6,1141.65,1303375.44,3087.8,H
24,-2696.8,-374.95,817.14,667711.75,2648.5,H
25,-1463.6,-830.3,430.01,184911.68,1360.9,H
26,-1998.4,-809.5,534.82,286031.64,1895.3,H
27,-1935.4,-598.2,598.61,358328.51,1737.1,H
28,-1798.3,-696.8,529.25,280107.3,1657.5,H
29,-2438.5,-1296.5,712.48,507629.95,2203.9,H
30,-961.6,-625.45,285.3,81395.09,899.4,H
31,-2322.0,-1008.55,852.01,725917.73,2308.8,H
32,-2111.6,-1251.5,748.65,560478.73,2050.2,H
33,-1991.1,-876.0,564.89,319103.07,1967.7,H
34,-2869.1,-1039.5,804.0,646418.99,2862.3,H
35,-1908.6,-623.65,503.87,253881.8,1746.5,H
36,-5273.3,-1546.05,1790.47,3205773.21,5060.7,H
37,-1439.0,-705.1,383.31,146922.76,1411.8,H
38,-2406.0,-1195.2,765.76,586388.64,2289.6,H
39,-276.6,-185.2,78.21,6117.47,235.2,S
40,-1875.3,-775.3,523.56,274118.64,1805.2,S
41,-923.8,-479.0,266.73,71143.64,915.7,S
42,-1812.0,-326.4,609.68,371710.13,1808.8,S
43,-1332.2,-640.8,380.03,144423.5,1247.4,S
44,-1125.0,-434.6,329.83,108789.76,1071.4,S
45,-1013.2,-627.85,273.46,74777.71,970.4,S
46,-2192.5,-726.55,779.52,607653.33,2123.8,S
47,-2440.4,-313.3,773.25,597914.6,2311.7,S
48,-1421.0,-806.3,338.68,114703.51,1242.1,S
49,-612.5,-102.45,176.35,31099.47,600.5,S
50,-2116.1,-948.7,579.74,336094.15,2106.6,S
51,-1310.6,-726.75,382.37,146206.63,1120.5,S
52,-1304.1,-402.1,355.9,126662.92,1303.9,S
53,-1041.6,-661.7,316.31,100051.29,995.2,S
54,-516.9,-291.05,138.66,19225.8,433.1,S
55,-709.6,-212.4,221.28,48964.4,686.0,S
56,-1402.5,-710.55,325.02,105639.56,1328.0,S
57,-1345.4,-577.0,375.43,140946.76,1314.0,S
58,-1259.5,-574.9,391.25,153075.64,1181.5,S
59,-2080.6,-1476.2,653.45,427002.67,2033.3,S
60,-1437.4,-489.5,455.11,207129.29,1425.2,S
61,-3207.7,-1765.4,956.49,914867.17,3198.2,S
62,-1200.6,-585.35,425.84,181342.18,1188.3,S
63,-3326.8,-1205.0,901.49,812686.63,3320.0,S
64,-606.3,-284.2,158.78,25211.42,559.1,S
65,-935.4,-530.6,232.12,53878.52,840.8,S
66,-1922.8,-662.25,610.53,372741.07,1893.0,S
67,-1676.0,-903.6,513.4,263575.22,1670.0,S
68,-647.3,-344.0,228.7,52303.48,629.5,S
69,-899.0,-297.05,282.63,79880.5,869.0,S
70,-1205.3,-576.6,335.06,112266.45,1193.5,S
71,-574.3,-204.4,159.34,25389.5,567.2,S
72,-1870.6,-1158.7,664.06,440978.12,1822.9,S
73,-1304.6,-675.4,327.76,107426.13,1186.2,S
74,-3186.4,-1090.7,782.04,611587.52,2995.7,S
75,-2049.7,-456.6,605.03,366066.39,1871.1,S
76,-736.9,-458.75,208.2,43346.41,673.5,S
77,-22.0,-6.4,6.11,37.27,20.8,S
0,-468.5,-228.5,168.41,28363.27,444.8,H
1,-59.6,-31.4,23.03,530.16,56.4,H
2,-627.2,-556.6,155.44,24161.01,551.6,H
3,-1123.4,-651.3,270.45,73145.46,1098.6,H
4,-551.8,-311.7,174.8,30556.33,525.0,H
5,-1374.7,-975.6,423.28,179164.08,1294.1,H
6,-1073.5,-448.2,248.42,61712.69,1003.3,H
7,-244.2,-212.6,55.76,3109.18,174.6,H
8,-653.7,-222.85,221.31,48977.22,622.4,H
9,-352.6,-266.8,99.72,9943.3,328.2,H
10,-417.4,-128.2,123.91,15352.55,413.2,H
11,-422.6,-262.55,117.98,13919.28,404.2,H
12,-835.5,-162.0,272.7,74364.54,783.4,H
13,-1837.8,-862.2,548.16,300480.08,1592.8,H
14,-620.3,-263.35,188.59,35566.63,579.3,H
15,-1640.2,-925.0,512.73,262887.28,1553.1,H
16,-654.8,-349.65,170.68,29132.23,488.5,H
17,-1030.3,-598.25,311.33,96924.01,1003.1,H
18,-470.0,-377.7,138.36,19144.29,448.2,H
19,-1485.9,-1029.9,305.14,93110.32,1030.5,H
20,-1411.4,-429.0,351.78,123748.59,1274.4,H
21,-809.0,-276.7,269.25,72494.57,687.6,H
22,-1149.2,-580.95,343.93,118290.52,1123.0,H
23,-894.0,-725.4,178.91,32010.07,605.8,H
24,-846.0,-532.1,234.73,55099.2,834.1,H
25,-24.4,-7.15,6.2,38.43,24.2,H
26,-27.0,-7.45,6.06,36.75,25.8,H
27,-23.0,-5.3,6.71,45.04,22.9,H
28,-26.2,-13.0,8.08,65.29,24.6,H
29,-32.2,-14.8,8.97,80.42,31.4,H
30,-29.8,-10.0,8.64,74.67,29.4,H
31,-20.9,-8.7,6.57,43.14,20.5,H
32,-19.9,-7.8,5.29,27.94,18.6,H
33,-560.0,-204.4,186.06,34617.03,536.4,H
34,-754.5,-489.7,182.45,33289.56,635.4,H
35,-1194.0,-656.9,407.07,165704.24,1154.4,H
36,-1205.1,-537.6,415.43,172584.06,1198.9,H
37,-1168.7,-911.1,370.33,137147.67,1121.3,H
38,-1415.8,-441.15,508.82,258899.91,1410.6,H
39,-743.9,-381.5,227.43,51724.48,708.7,S
40,-156.6,-83.8,35.28,1244.97,123.9,S
41,-504.3,-339.3,150.72,22717.99,434.6,S
42,-303.0,-180.95,89.21,7957.69,271.0,S
43,-379.0,-101.2,128.13,16416.32,367.6,S
44,-1216.7,-399.3,346.98,120397.8,1178.7,S
45,-674.4,-385.9,161.57,26103.55,650.2,S
46,-86.8,-58.2,26.45,699.37,83.0,S
47,-1125.2,-984.2,160.11,25635.15,586.8,S
48,-288.6,-193.7,77.47,6001.65,239.9,S
49,-580.4,-292.2,182.84,33430.34,553.7,S
50,-947.2,-364.6,304.02,92427.82,916.2,S
51,-437.0,-232.9,119.64,14313.83,404.8,S
52,-998.7,-309.95,294.07,86478.07,973.7,S
53,-1041.2,-342.7,355.43,126333.44,1033.2,S
54,-118.4,-67.6,53.54,2866.51,117.7,S
55,-544.0,-157.6,159.49,25438.54,518.8,S
56,-741.8,-426.55,206.34,42574.76,709.2,S
57,-734.1,-588.9,213.6,45626.41,709.8,S
58,-527.0,-247.2,133.94,17938.9,408.5,S
59,-1246.7,-604.5,443.28,196498.29,1224.7,S
60,-688.1,-423.95,258.6,66874.23,675.3,S
61,-782.8,-352.1,247.48,61244.7,777.8,S
62,-412.6,-206.4,137.49,18903.89,404.3,S
63,-1293.2,-830.45,405.04,164057.94,1278.7,S
64,-166.8,-79.6,54.12,2928.49,148.3,S
65,-19.4,-8.4,6.15,37.83,19.3,S
66,-16.1,-9.9,4.74,22.43,15.1,S
67,-36.2,-8.7,10.95,119.8,35.2,S
68,-28.8,-5.8,7.97,63.5,28.2,S
69,-36.0,-12.95,9.78,95.58,32.9,S
70,-17.7,-9.6,5.33,28.45,17.4,S
71,-1365.9,-401.0,456.28,208195.71,1319.1,S
72,-886.7,-322.2,274.73,75478.79,848.5,S
73,-1086.6,-784.35,297.71,88631.1,968.6,S
74,-577.8,-89.4,203.07,41238.93,571.3,S
75,-204.6,-130.6,64.4,4147.69,204.0,S
76,-214.4,-80.1,71.73,5144.53,214.0,S
77,-437.6,-225.2,130.2,16951.24,422.8,S
